	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	197.939312526189	0.802554298397547	0.183783301543275	4.36685102323386	1.26050639202471e-05	0.000148417567798225
AT1G03987	4.71064991106071	-1.35116983042411	0.641708682441701	-2.10558134461093	0.0352407345479287	0.129479184369376
AT1G01020	279.453423908538	-0.122264151682861	0.29076288195035	-0.420494359055563	0.674124349380955	0.843293604859601
AT1G01040	1471.1311817774	-0.00177197829035252	0.0890319935481752	-0.0199027138417799	0.984120980242126	0.993686097047229
AT1G01046	7.68255437123081	0.000204468163362576	0.633717205237159	0.000322648906598736	0.999742563423332	0.999829035123666
AT1G01050	2389.1620097708	0.0244276600434241	0.10214808080056	0.239139686736927	0.810997268810456	0.919148786573308
AT1G01060	453.470880946525	-0.040534033229489	0.279671690597817	-0.144934344777066	0.884762709509733	0.953185133224231
AT1G01100	2847.91549900008	-0.130561296744878	0.134363445295154	-0.971702507762257	0.331198568847757	0.583673746731015
AT1G01110	60.742220712798	-0.343585986539184	0.194272150899817	-1.76858075101235	0.0769638653963646	0.228058128566846
AT1G01130	41.1311443529642	-0.275457262244217	0.299334178858155	-0.920233243310137	0.357450885742763	0.610626559267296
AT1G01150	7.6426026323268	0.521264826376304	0.662430708054041	0.786897135109533	0.431342084743642	0.676348366537613
AT1G01160	771.827369504059	-0.0267325469055828	0.0920148756605434	-0.290524186591341	0.771415250081394	0.899473369954378
AT1G08765	18.2953156403669	-0.981683632117762	0.39688520685322	-2.47346994840454	0.0133808057236958	0.0609956894067544
AT1G01190	14.2075128296472	-0.0178631399243792	0.528089852214233	-0.0338259480834193	0.973015944203713	0.988569005436637
AT1G01200	24.7002302235098	-0.899739977936936	0.321447626478063	-2.79902510961093	0.00512571513714858	0.0279820969184516
AT1G01210	412.545188251174	-0.11601507635125	0.109066984652324	-1.06370481150712	0.287462444113906	0.538011308938617
AT1G04017	0	NA	NA	NA	NA	1
AT1G01240	799.1060142057	-0.172695651466495	0.18609517530025	-0.92799639317819	0.353409440567246	0.606680522093206
AT1G01030	147.120457109956	-0.320258246655244	0.21262337284694	-1.50622315113863	0.132009898228005	0.328363628058396
AT1G01070	107.315369590453	0.542670472498144	0.157436279512476	3.44692134607475	0.000567013632805998	0.00440154087231913
AT1G01080	2856.30190056459	-0.112216601372647	0.123816079405197	-0.906316868630687	0.364768159534259	0.616657920113294
AT1G01090	5806.54842968455	-0.194704643623445	0.0771986690654741	-2.52212435758848	0.0116648462160995	0.0549611998262636
AT1G01120	1872.06892167709	-0.27913851512057	0.103441966355634	-2.69850356634646	0.00696519916096649	0.0360497382715645
AT1G01140	2111.96380435407	0.209486411609518	0.0973426558745742	2.15205153103118	0.031393295978248	0.118777809145449
AT1G04007	42.185308941338	0.0997244646690774	0.358126579308914	0.278461500572	0.780658114818041	0.904352579912249
AT1G01180	259.349824437744	0.522183157676638	0.151673620394033	3.4428080263401	0.000575707828644408	0.00445258981184011
AT1G01170	2470.68512695485	-0.121577247209866	0.11537592752776	-1.05374881758254	0.291997932121907	0.542569276100127
AT1G01220	1205.43925928778	-0.0461968020648351	0.0584037900136854	-0.790989797991024	0.428949944854147	0.674285105926372
AT1G01225	76.5545525144487	-0.454051868230803	0.222268036614211	-2.04281225113306	0.0410710273269478	0.145224389439705
AT1G01230	782.747201487232	0.0182935644566194	0.0880669385700561	0.207723406236803	0.835444940757692	0.931472168893575
AT1G01260	267.801168950934	-0.026448747537269	0.375609853962355	-0.0704154783434403	0.94386297189178	0.977824569853336
AT1G01290	477.877288748585	-0.113915525002723	0.112672116712557	-1.01103563442709	0.311999374810066	0.563506497861942
AT1G01300	1420.47272904791	-0.058571546966602	0.101187763395169	-0.578840217446669	0.562696991565818	0.773624728297238
AT1G01250	279.996207220824	-1.24260464541147	0.208038361429008	-5.97295920269734	2.32988180282528e-09	5.01195504096136e-08
AT1G01610	1694.39900907579	-0.013236842966212	0.0965960849080639	-0.137032913692209	0.891004779139938	0.956047393360763
AT1G01320	22084.7077604516	-0.087295433700356	0.0874941977881856	-0.997728259783457	0.318411145877461	0.569426784348951
AT1G01340	227.599485425541	2.31779712667989	0.172067679825254	13.4702643113091	2.3402675630378e-41	4.22802245275383e-39
AT1G01370	87.4102846162791	-0.098146599878469	0.179514991326801	-0.546732053702392	0.584562829344531	0.789419261188524
AT1G01380	13.225726031259	-0.815406751871535	0.39675686701393	-2.0551799342717	0.0398616284871668	0.141879550364698
