	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	166.59545047579	0.675727764156302	0.2203529521435	3.06657005310394	0.00216530063291511	0.00901487998708171
AT1G03987	3.45556201816953	-2.80811950644532	0.986860074577822	-2.84550928625482	0.00443404665582583	0.016501298569293
AT1G01020	256.650573455779	-0.0261931590741359	0.273665040426394	-0.0957124776819307	0.923748930642928	0.956437651558478
AT1G01040	1356.46912741758	0.100351067750426	0.0784454288226458	1.27924685040993	0.20081014244072	0.342891392699427
AT1G01046	6.65772824171307	-0.0582119768636067	0.699544233728394	-0.0832141472360534	0.933681263887595	0.962203417557506
AT1G01050	2405.57154704028	0.360525175549627	0.208613514229513	1.7281966457503	0.0839529749027686	0.17726554613171
AT1G01060	382.825005401862	-0.200764608666198	0.31596619931093	-0.63539900503292	0.525168216844583	0.672608833697186
AT1G01100	2150.95547303011	-0.678655854079314	0.238385150415282	-2.84688812577903	0.00441488745286253	0.016448299075194
AT1G01110	66.6749896823518	0.258628384837393	0.227867743407805	1.13499339998526	0.256378083740022	0.408482333063408
AT1G01130	32.4414827834208	-0.678249788698799	0.309613239627211	-2.19063561207991	0.0284781719289918	0.075741072296551
AT1G01150	3.23063496132607	-2.52710186165091	0.96602393610381	-2.6159826555057	0.00889710769162577	0.0294626785541546
AT1G01160	707.90916884948	0.0602618970548895	0.113556375907955	0.530678234251996	0.59564177148823	0.729779415527983
AT1G08765	18.6270962300951	-0.472286149951044	0.384382105738158	-1.22868922070157	0.219188349230974	0.365310045241602
AT1G01190	11.1257538492263	-0.388310604539269	0.432666556148145	-0.89748236608866	0.369461578838297	0.530118957261844
AT1G01200	27.2031222702852	-0.132645869215117	0.302788311623376	-0.438081207639576	0.661327416574537	0.781065611818794
AT1G01210	331.364203125984	-0.439329789865994	0.145572281538124	-3.01794946966561	0.00254491335143586	0.0103259948467096
AT1G04017	0	NA	NA	NA	NA	1
AT1G01240	797.430087376036	0.159064202753452	0.180424549384218	0.881610641657865	0.377987398391352	0.538778120857884
AT1G01030	107.41152623551	-1.06374440842326	0.235463874939744	-4.51765439048972	6.2528433772065e-06	5.64194179813127e-05
AT1G01070	118.776959087921	1.04699469138618	0.20363672658176	5.14148262428395	2.7257886530767e-07	3.54016007782307e-06
AT1G01080	2285.40582918132	-0.449916387077575	0.134219528901163	-3.35209332621697	0.000802029773125164	0.00389879795614552
AT1G01090	4873.99002319527	-0.380269306616215	0.119512555277295	-3.18183563002152	0.00146344848160833	0.00649473665548287
