	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	186.005991671433	0.988893812643493	0.201454990773706	4.90875807467244	9.16549588758849e-07	1.38232508835566e-05
AT1G03987	3.79857618429029	-1.65777422281475	0.82578319205392	-2.00751751642155	0.0446945874217646	0.147666070205008
AT1G01020	216.222063969449	-0.469254026459424	0.284104363769098	-1.65169594804536	0.0985965491114301	0.260646138508606
AT1G01040	1354.4066634309	0.178117181924731	0.116038024938783	1.5349897761419	0.12478633940722	0.304468083805661
AT1G01046	6.01596716235445	-0.266020360967674	0.64775634239144	-0.410679670052412	0.681307436021577	0.834830035638223
AT1G01050	1920.06021819759	-0.184235152443911	0.193092100723859	-0.954130965240185	0.340017353635749	0.571223106219163
AT1G01060	320.388517577453	-0.706561773513683	0.429451569236208	-1.64526532006932	0.099915108282218	0.263021214091432
AT1G01100	2450.41990875048	-0.137397261275388	0.146814069998364	-0.935858949192802	0.349345815444027	0.579804579329712
AT1G01110	63.0845236492397	0.178630315327573	0.312367784396096	0.571858956815669	0.567417531669328	0.758340935550989
AT1G01130	34.7020069435046	-0.358481910043463	0.4546123572028	-0.788544139559204	0.430378490655949	0.652367327008407
AT1G01150	6.1399959987685	0.395989305965675	0.82514603299752	0.47990209021203	0.631297014897285	0.804217193081468
AT1G01160	783.24675890994	0.410372844172348	0.290980008995998	1.41031284447445	0.158447327498844	0.354699192153248
AT1G08765	17.5942130294094	-0.575245626650361	0.465244785581626	-1.23643648349807	0.216296361832092	0.432669072538817
AT1G01190	11.9658908608938	-0.124781475265677	0.437006738970862	-0.285536730073164	0.775232968564461	0.890041578779336
AT1G01200	21.6548520090839	-0.820660769563538	0.344099045605855	-2.38495508791255	0.0170812065364697	0.0714253439897981
AT1G01210	349.035425853663	-0.170262565506107	0.131511402563957	-1.29466009932716	0.195437510118202	0.404929043889402
AT1G04017	0	NA	NA	NA	NA	1
AT1G01240	720.214129228353	-0.041527700782398	0.20096451114007	-0.206641961542422	0.8362894869011	0.92169345837337
AT1G01030	140.506348585149	-0.0184471074192809	0.26446611070122	-0.0697522543450623	0.944390850075193	0.975816017390121
AT1G01070	89.6611720218485	0.4559410689129	0.241756039987222	1.88595523378443	0.0593009874305249	0.181727022181309
AT1G01080	2383.90933152111	-0.212528788160363	0.14699199082419	-1.44585284523807	0.148218480319259	0.340213291648611
