	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G01010	161.767235007195	0.678049399358372	0.212537942638581	3.1902510720704	0.00142149240950627	0.0145456009112769
AT1G03987	4.19777598627264	-1.19908948939602	0.785791961940515	-1.52596303789474	0.127019069911331	0.378721687040587
AT1G01020	231.643276794164	-0.247327928494151	0.24333799283267	-1.01639668189515	0.309440525075941	0.615626921415653
AT1G01040	1266.74368872618	-0.00744219622529643	0.0817703499071728	-0.0910133836255434	0.927481956599117	0.978584425067716
AT1G01046	6.29958596548173	-0.161649278820739	0.611571848843208	-0.264317723463726	0.79153510442158	0.927517113893557
AT1G01050	2266.30186029334	0.285440178868227	0.199311571700768	1.43213049012912	0.152106479985585	0.4194533499887
AT1G01060	346.775998636621	-0.417299033284859	0.252688784794266	-1.65143472285332	0.0986498395786476	0.32603707353537
AT1G01100	2519.63895473542	-0.055532054535116	0.115557416755243	-0.480558116427403	0.630830589117218	0.852157801059076
AT1G01110	58.915534525008	0.0139286414173731	0.208323399138743	0.0668606669963977	0.946692626126675	0.984870439502364
AT1G01130	29.6428718820925	-0.936876113159666	0.327759130439126	-2.85842872448574	0.00425744742175133	0.0345017299295116
AT1G01150	6.44552557980406	0.485616787114629	0.78917973118311	0.615343714399012	0.538327754133392	0.798167598154754
AT1G01160	702.652679199962	0.125397917886062	0.117077203935527	1.07107031660166	0.284137813799573	0.588495269489819
AT1G08765	19.2413945585238	-0.254407918258349	0.428407390309912	-0.593845773935667	0.552615270368954	0.807435932833104
AT1G01190	14.4923681555309	0.467035188151879	0.376922483367272	1.23907489937872	0.215317761618949	0.510884597018539
AT1G01200	26.6633092715261	-0.124502291527967	0.336468770078096	-0.370026292481972	0.711362900054258	0.893538431780825
AT1G01210	347.46019981311	-0.18636198621867	0.131841697340446	-1.4135284206592	0.157500410940888	0.428828775387388
AT1G04017	0	NA	NA	NA	NA	1
AT1G01240	681.895958330616	-0.205559008902946	0.19330486117217	-1.06339285859894	0.28760382998497	0.592216067874719
AT1G01030	128.579200033903	-0.271231596313405	0.227993475860595	-1.18964630584099	0.234185437608275	0.535072242812304
AT1G01070	78.0264539759073	0.111465427183273	0.220867416105213	0.504671214744394	0.613789781989478	0.843208335939489
AT1G01080	2474.30974556777	-0.0994256212736032	0.110402885593233	-0.900570856815519	0.367816535579899	0.669513389250711
AT1G01090	5292.9372683118	-0.0287628394178239	0.0651068926746386	-0.441778715528041	0.658649342113863	0.865775870488018
AT1G01120	1733.49543529781	-0.0608614300675676	0.107541140440844	-0.5659362530291	0.571437115938625	0.818832633089608
AT1G01140	1643.99946327316	-0.0797430939583124	0.102482358514757	-0.778115327496391	0.436501027495897	0.72522480384662
AT1G04007	33.9893778294091	-0.0935428402213451	0.360296423854672	-0.259627445703087	0.795151163501372	0.928458245075059
AT1G01180	218.853504947417	0.46721022794609	0.192693891536889	2.42462396820009	0.015324250333084	0.0924750481290997
AT1G01170	2066.64861157115	-0.216116359444095	0.124524524585003	-1.73553249983757	0.0826465301403909	0.290709874069903
AT1G01220	1061.10571521104	0.0118032744832329	0.0874465624765962	0.134976997939649	0.892630060866368	0.965113475343539
AT1G01225	67.1109587308422	-0.386178875030108	0.202534760606704	-1.90672886902617	0.0565557065759113	0.225352467136065
AT1G01230	659.656403993695	-0.048993629017627	0.0947581224357581	-0.517038832748534	0.605129051117981	0.837684127608917
AT1G01260	263.245770813118	0.334677366131649	0.287729543420465	1.1631665005723	0.244761955259016	0.547237418512403
AT1G01290	385.831577836504	-0.320749355082383	0.12156764933672	-2.63844334271832	0.00832876165058791	0.0583398787385519
AT1G01300	1284.45313300716	0.077101965836869	0.0970499884283419	0.794456208449713	0.426929892982744	0.71793795781439
AT1G01250	256.652978924441	-0.960996353142962	0.220081909730479	-4.36653950485907	1.26230465910225e-05	0.000254501246633563
AT1G01610	1616.95181850937	0.265300452860711	0.111361328639895	2.38233914861596	0.0172030456822671	0.100759428038913
AT1G01320	19762.0482089177	0.0200749024372304	0.0972895744273861	0.2063417643194	0.836523957187113	0.946759254824176
AT1G01340	136.475760628762	1.65540728533393	0.16593299002169	9.97636024709456	1.93432576127625e-23	3.18210604583286e-21
AT1G01370	73.3109886764104	-0.182462574037292	0.180778483758759	-1.00931576725016	0.312823220728889	0.61915542781057
AT1G01380	11.6885489352779	-0.693462069842023	0.580098038556779	-1.1954221937507	0.231922118742218	0.53282627452683
AT1G01448	382.487207431525	-0.198155212005195	0.111874598152179	-1.77122613424409	0.076523105006571	0.276101006017033
AT1G01480	37.9744636430917	1.63360688983865	0.43893360152941	3.72176311894679	0.00019783657243572	0.00283183219888759
AT1G01490	1461.4654901498	0.132180685557798	0.130861853587974	1.01007804744977	0.312457898811768	0.618661527150524
AT1G01520	236.561012711882	-0.880976019396983	0.256546429004042	-3.43398277971393	0.000594781980687902	0.00708805276933163
AT1G01560	84.1038224045383	1.64649942691924	0.313572977534327	5.25076950145997	1.51465119191071e-07	4.49485115800745e-06
